TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,LAT,LON,NEIGHBOURHOOD
Mischief,2018,11,3,0.0,0.0,49.28252635678067,-123.11812217040095,Central Business District
Mischief,2018,11,6,2.0,34.0,49.28252635678067,-123.11812217040095,Central Business District
Mischief,2018,6,16,23.0,50.0,49.28338943540967,-123.09960859607442,Central Business District
Mischief,2018,8,3,9.0,0.0,49.28409272430734,-123.09955501143094,Central Business District
Theft from Vehicle,2018,5,4,21.0,0.0,49.26507912891591,-123.06974034639912,Grandview-Woodland
Theft from Vehicle,2018,1,7,23.0,0.0,49.26578661188809,-123.06972319980308,Grandview-Woodland
Theft from Vehicle,2018,10,3,12.0,30.0,49.27537189055097,-123.1501022053806,Kitsilano
Theft from Vehicle,2018,2,1,17.0,0.0,49.271612822558396,-123.15029205382783,Kitsilano
Theft from Vehicle,2018,2,2,19.0,0.0,49.255242790543036,-123.06604300213172,Kensington-Cedar Cottage
Mischief,2018,6,19,6.0,25.0,49.278158697985575,-123.12475908198812,Central Business District
Mischief,2018,12,11,15.0,27.0,49.28336714442746,-123.09948438765802,Strathcona
Theft from Vehicle,2018,11,2,22.0,0.0,49.24196596636716,-123.14412203959913,Shaughnessy
Mischief,2018,6,18,21.0,0.0,49.278158697985575,-123.12475908198812,Central Business District
Mischief,2018,2,11,20.0,30.0,49.277587094356875,-123.0737011889853,Grandview-Woodland
Mischief,2018,12,2,1.0,1.0,49.28252635678067,-123.11812217040095,Central Business District
Mischief,2018,12,8,1.0,0.0,49.28252635678067,-123.11812217040095,Central Business District
Mischief,2018,12,15,20.0,25.0,49.263574696859614,-123.14110039407848,Fairview
Mischief,2018,5,18,6.0,35.0,49.245418016641665,-123.04580648741147,Renfrew-Collingwood
Vehicle Collision or Pedestrian Struck (with Injury),2018,12,7,8.0,32.0,49.24578803365619,-123.05666240756919,Kensington-Cedar Cottage
Mischief,2018,1,16,22.0,29.0,49.28408860467391,-123.09942946277732,Strathcona
Theft from Vehicle,2018,9,9,15.0,0.0,49.28238257378978,-123.10201622736041,Central Business District
Mischief,2018,11,19,15.0,55.0,49.28408860467391,-123.09942946277732,Strathcona
Theft from Vehicle,2018,9,6,8.0,15.0,49.28238257378978,-123.10201622736041,Central Business District
Mischief,2018,6,21,21.0,15.0,49.245418016641665,-123.04580648741147,Renfrew-Collingwood
Break and Enter Residential/Other,2018,1,2,3.0,0.0,49.26315647170345,-123.16634702446002,Kitsilano
Break and Enter Residential/Other,2018,5,5,2.0,0.0,49.263244438110156,-123.16697530755313,Kitsilano
Break and Enter Residential/Other,2018,2,5,8.0,35.0,49.26316817970094,-123.16764413276141,Kitsilano
Theft from Vehicle,2018,9,2,19.0,55.0,49.28238257378978,-123.10201622736041,Central Business District
Break and Enter Residential/Other,2018,9,22,0.0,1.0,49.2766773597007,-123.0490797405078,Hastings-Sunrise
Mischief,2018,8,7,19.0,30.0,49.244786299115084,-123.06649798116705,Kensington-Cedar Cottage
Mischief,2018,1,16,22.0,0.0,49.2458487676703,-123.11581019789985,South Cambie
Mischief,2018,12,9,1.0,0.0,49.28252635678067,-123.11812217040095,Central Business District
Mischief,2018,10,7,22.0,0.0,49.24801256898091,-123.19230735184223,Dunbar-Southlands
Theft from Vehicle,2018,2,2,7.0,40.0,49.269682203324024,-123.13914425308737,Fairview
Theft from Vehicle,2018,5,3,7.0,0.0,49.269682203324024,-123.13914425308737,Fairview
Break and Enter Residential/Other,2018,2,8,8.0,22.0,49.2896621828779,-123.04686413999926,Hastings-Sunrise
Theft from Vehicle,2018,9,22,15.0,30.0,49.269682203324024,-123.13914425308737,Fairview
Break and Enter Residential/Other,2018,10,13,0.0,0.0,49.225650695385895,-123.1682353273336,Kerrisdale
Mischief,2018,12,19,0.0,0.0,49.28252635678067,-123.11812217040095,Central Business District
Mischief,2018,12,22,1.0,0.0,49.28252635678067,-123.11812217040095,Central Business District
Mischief,2018,12,30,1.0,0.0,49.28252635678067,-123.11812217040095,Central Business District
Theft from Vehicle,2018,5,13,14.0,0.0,49.25956576806193,-123.06271116201832,Kensington-Cedar Cottage
Vehicle Collision or Pedestrian Struck (with Injury),2018,4,6,7.0,17.0,49.238905637824644,-123.05874267379926,Kensington-Cedar Cottage
Vehicle Collision or Pedestrian Struck (with Injury),2018,7,25,20.0,8.0,49.2358832092325,-123.05879403722527,Kensington-Cedar Cottage
Theft from Vehicle,2018,3,13,21.0,0.0,49.27450588182459,-123.12219706793631,Central Business District
Vehicle Collision or Pedestrian Struck (with Injury),2018,4,13,9.0,42.0,49.26763740571116,-123.0566736786302,Grandview-Woodland
Theft from Vehicle,2018,3,10,12.0,0.0,49.275751874036565,-123.04837135050147,Hastings-Sunrise
Mischief,2018,10,12,20.0,0.0,49.24599472073963,-123.1038341637546,Riley Park
Mischief,2018,11,24,20.0,29.0,49.24498790192715,-123.04705651692768,Renfrew-Collingwood
Other Theft,2018,9,20,13.0,49.0,49.282135136490524,-123.11770104295707,Central Business District
Mischief,2018,1,13,23.0,34.0,49.28571567807491,-123.11437445444962,Central Business District
Mischief,2018,10,2,13.0,0.0,49.28571567807491,-123.11437445444962,Central Business District
Theft from Vehicle,2018,9,1,15.0,0.0,49.28238257378978,-123.10201622736041,Central Business District
Mischief,2018,2,23,18.0,0.0,49.26365691763939,-123.14109664256648,Fairview
Mischief,2018,8,15,6.0,0.0,49.26365691763939,-123.14109664256648,Fairview
Theft of Bicycle,2018,7,29,11.0,0.0,49.30083422946958,-123.13024292580981,Stanley Park
Theft of Bicycle,2018,8,13,16.0,30.0,49.30083422946958,-123.13024292580981,Stanley Park
Theft of Bicycle,2018,8,18,9.0,55.0,49.30083422946958,-123.13024292580981,Stanley Park
Theft of Bicycle,2018,8,18,12.0,46.0,49.30083422946958,-123.13024292580981,Stanley Park
Mischief,2018,9,23,20.0,1.0,49.277518461137525,-123.1255522672385,Central Business District
Theft from Vehicle,2018,4,5,21.0,30.0,49.26870099627171,-123.06967369704176,Grandview-Woodland
Mischief,2018,6,18,19.0,0.0,49.27828900603081,-123.06433469610799,Grandview-Woodland
Theft of Bicycle,2018,4,9,17.0,0.0,49.27744723031046,-123.11409136326517,Central Business District
Theft of Bicycle,2018,8,12,22.0,0.0,49.270112153227124,-123.10241995007885,Mount Pleasant
Theft of Bicycle,2018,9,1,12.0,0.0,49.270112153227124,-123.10241995007885,Mount Pleasant
Other Theft,2018,11,17,12.0,54.0,49.282135136490524,-123.11770104295707,Central Business District
Theft from Vehicle,2018,12,12,23.0,30.0,49.27835711230983,-123.11288123735264,Central Business District
Theft from Vehicle,2018,8,16,10.0,30.0,49.261948214179974,-123.04431446350833,Hastings-Sunrise
Theft from Vehicle,2018,12,10,20.0,30.0,49.27835711230983,-123.11288123735264,Central Business District
Theft from Vehicle,2018,11,10,18.0,30.0,49.27835711230983,-123.11288123735264,Central Business District
Theft from Vehicle,2018,6,30,21.0,41.0,49.27835711230983,-123.11288123735264,Central Business District
Mischief,2018,7,9,15.0,0.0,49.29073586004488,-123.13092098162471,West End
Theft from Vehicle,2018,6,7,1.0,0.0,49.26958648228453,-123.06967549383889,Grandview-Woodland
Vehicle Collision or Pedestrian Struck (with Injury),2018,8,10,15.0,59.0,49.26573946009748,-123.0565890335975,Grandview-Woodland
Theft from Vehicle,2018,3,13,21.0,30.0,49.27835711230983,-123.11288123735264,Central Business District
Theft from Vehicle,2018,5,2,18.0,0.0,49.27933586314712,-123.13278101454229,West End
Theft of Bicycle,2018,9,5,1.0,25.0,49.282825392219934,-123.12359220763689,West End
Theft from Vehicle,2018,6,2,15.0,0.0,49.27933586314712,-123.13278101454229,West End
Theft from Vehicle,2018,8,28,12.0,0.0,49.28238257378978,-123.10201622736041,Central Business District
Theft from Vehicle,2018,3,21,5.0,0.0,49.26958648228453,-123.06967549383889,Grandview-Woodland
Theft from Vehicle,2018,8,7,16.0,0.0,49.28238257378978,-123.10201622736041,Central Business District
Theft from Vehicle,2018,8,7,14.0,0.0,49.28238257378978,-123.10201622736041,Central Business District
Theft from Vehicle,2018,7,30,17.0,55.0,49.278010280212314,-123.11340976784999,Central Business District
Theft from Vehicle,2018,1,1,11.0,30.0,49.23998346810063,-123.03281239829532,Renfrew-Collingwood
Theft from Vehicle,2018,1,11,0.0,0.0,49.26958648228453,-123.06967549383889,Grandview-Woodland
Mischief,2018,10,28,0.0,19.0,49.25793482812327,-123.1323249087586,Fairview
Mischief,2018,3,1,0.0,0.0,49.28494053628195,-123.1153976276622,Central Business District
Mischief,2018,7,6,0.0,0.0,49.28494053628195,-123.1153976276622,Central Business District
Break and Enter Residential/Other,2018,1,15,13.0,52.0,49.27225550630423,-123.0486526326462,Hastings-Sunrise
Mischief,2018,8,3,23.0,55.0,49.28494053628195,-123.1153976276622,Central Business District
Mischief,2018,10,28,23.0,40.0,49.28494053628195,-123.1153976276622,Central Business District
Mischief,2018,10,30,2.0,42.0,49.28494053628195,-123.1153976276622,Central Business District
Mischief,2018,11,26,8.0,0.0,49.28494053628195,-123.1153976276622,Central Business District
Break and Enter Commercial,2018,11,11,19.0,29.0,49.27697636582484,-123.12853881753543,Central Business District
Theft from Vehicle,2018,1,17,0.0,30.0,49.27573989032315,-123.04711381013848,Hastings-Sunrise
Break and Enter Commercial,2018,9,9,7.0,24.0,49.27697636582484,-123.12853881753543,Central Business District
Theft from Vehicle,2018,3,29,17.0,0.0,49.25491852158837,-123.0661850761986,Kensington-Cedar Cottage
Theft from Vehicle,2018,12,23,23.0,30.0,49.27939463180237,-123.12861907186986,Central Business District
Theft from Vehicle,2018,12,15,18.0,29.0,49.27939463180237,-123.12861907186986,Central Business District
Theft of Bicycle,2018,3,27,19.0,30.0,49.283241929199704,-123.12277621892174,Central Business District
Theft of Bicycle,2018,7,5,22.0,0.0,49.284758118916564,-123.12900263517507,West End
Theft from Vehicle,2018,1,22,5.0,10.0,49.23904743072745,-123.03372355611887,Renfrew-Collingwood
Theft from Vehicle,2018,3,3,12.0,0.0,49.288734557607164,-123.05454903166033,Hastings-Sunrise
Break and Enter Residential/Other,2018,5,14,15.0,45.0,49.2403599852122,-123.04847608074442,Renfrew-Collingwood
Theft from Vehicle,2018,7,7,20.0,30.0,49.277923526764404,-123.11354196795577,Central Business District
Theft of Bicycle,2018,8,7,14.0,30.0,49.28569286190756,-123.12733146858109,West End
Break and Enter Residential/Other,2018,6,8,15.0,30.0,49.26109184846172,-123.11999529076272,Fairview
Mischief,2018,2,28,18.0,0.0,49.27603098782888,-123.10160608298717,Central Business District
Theft from Vehicle,2018,6,4,13.0,0.0,49.277692088317025,-123.11371714297162,Central Business District
Break and Enter Residential/Other,2018,2,4,23.0,29.0,49.26061053206564,-123.09503732572027,Mount Pleasant
Theft of Vehicle,2018,3,19,7.0,30.0,49.23685969816801,-123.05868612291647,Renfrew-Collingwood
Mischief,2018,9,13,0.0,54.0,49.29073586004488,-123.13092098162471,West End
Mischief,2018,6,7,20.0,0.0,49.276111479691494,-123.10152087265021,Central Business District
Theft of Bicycle,2018,7,6,9.0,0.0,49.27776067964417,-123.11575236178506,Central Business District
Mischief,2018,7,29,15.0,25.0,49.276111479691494,-123.10152087265021,Central Business District
Mischief,2018,10,13,21.0,30.0,49.276111479691494,-123.10152087265021,Central Business District
Theft from Vehicle,2018,3,30,15.0,30.0,49.28461126694774,-123.12495590405827,West End
Theft from Vehicle,2018,5,9,23.0,30.0,49.27454748698034,-123.13157403914036,Central Business District
Break and Enter Residential/Other,2018,1,1,7.0,58.0,49.27038424530739,-123.04863168483423,Hastings-Sunrise
Theft from Vehicle,2018,7,22,19.0,30.0,49.28238257378978,-123.10201622736041,Central Business District
Mischief,2018,10,30,14.0,40.0,49.276111479691494,-123.10152087265021,Central Business District
Break and Enter Residential/Other,2018,4,10,10.0,0.0,49.26029965879598,-123.08136737995025,Mount Pleasant
Theft from Vehicle,2018,5,29,10.0,7.0,49.28378122944629,-123.08801904352809,Strathcona
Theft from Vehicle,2018,5,12,0.0,5.0,49.28378122944629,-123.08801904352809,Strathcona
Break and Enter Residential/Other,2018,6,16,13.0,30.0,49.28202028273276,-123.04699714530759,Hastings-Sunrise
Theft from Vehicle,2018,4,4,8.0,0.0,49.28378122944629,-123.08801904352809,Strathcona
Theft of Bicycle,2018,9,22,0.0,0.0,49.28916895556605,-123.13276630243463,West End
Theft from Vehicle,2018,4,11,17.0,12.0,49.28461126694774,-123.12495590405827,West End
Theft from Vehicle,2018,7,22,7.0,50.0,49.28238257378978,-123.10201622736041,Central Business District
Break and Enter Residential/Other,2018,5,25,14.0,0.0,49.28766862095221,-123.04677410459027,Hastings-Sunrise
Theft from Vehicle,2018,11,19,16.0,31.0,49.27939463180237,-123.12861907186986,Central Business District
Theft from Vehicle,2018,12,29,19.0,0.0,49.27666106772561,-123.03223826068114,Hastings-Sunrise
Theft from Vehicle,2018,5,22,17.0,0.0,49.28461126694774,-123.12495590405827,West End
Theft of Bicycle,2018,7,15,16.0,0.0,49.276855702721846,-123.03066214497252,Hastings-Sunrise
Theft from Vehicle,2018,10,11,16.0,15.0,49.26361436558079,-123.14102683598603,Fairview
Theft from Vehicle,2018,7,30,11.0,35.0,49.28461126694774,-123.12495590405827,West End
Theft of Bicycle,2018,2,3,2.0,10.0,49.278161462559844,-123.12766335744288,Central Business District
Theft from Vehicle,2018,12,17,0.0,15.0,49.276578767870724,-123.03253750585196,Hastings-Sunrise
Mischief,2018,12,14,12.0,20.0,49.21395717689464,-123.14037006312702,Marpole
Theft from Vehicle,2018,8,7,9.0,0.0,49.28386270091616,-123.08922426043186,Strathcona
Theft from Vehicle,2018,7,10,20.0,30.0,49.28238257378978,-123.10201622736041,Central Business District
Break and Enter Commercial,2018,9,7,21.0,37.0,49.27697636582484,-123.12853881753543,Central Business District
Other Theft,2018,9,6,17.0,45.0,49.282635881614645,-123.10698541724764,Central Business District
Theft from Vehicle,2018,2,11,20.0,0.0,49.25216070516438,-123.06722683813328,Kensington-Cedar Cottage
Theft from Vehicle,2018,7,4,18.0,54.0,49.276578566862156,-123.03355487420097,Hastings-Sunrise
Theft from Vehicle,2018,12,4,17.0,30.0,49.23845294432692,-123.0324348357378,Renfrew-Collingwood
Break and Enter Residential/Other,2018,3,5,1.0,40.0,49.28017809967693,-123.04823612470516,Hastings-Sunrise
Mischief,2018,12,24,12.0,29.0,49.27759647547487,-123.12561103391808,Central Business District
Break and Enter Residential/Other,2018,12,31,12.0,0.0,49.20614698251773,-123.05208786670926,Killarney
Break and Enter Residential/Other,2018,2,21,8.0,19.0,49.206143727615554,-123.05212465616529,Killarney
Break and Enter Residential/Other,2018,8,17,6.0,0.0,49.281114453948796,-123.04725339986626,Hastings-Sunrise
Theft from Vehicle,2018,10,29,1.0,0.0,49.28158248697074,-123.1214254616223,Central Business District
Mischief,2018,1,16,0.0,0.0,49.2846325815546,-123.11490615489791,Central Business District
Theft from Vehicle,2018,6,5,20.0,30.0,49.2586877820587,-123.06985970243069,Kensington-Cedar Cottage
Theft of Bicycle,2018,7,10,6.0,30.0,49.29081686106079,-123.13655629224674,West End
Theft of Bicycle,2018,7,27,13.0,50.0,49.29073831295285,-123.1364973535438,West End
Mischief,2018,1,12,8.0,22.0,49.24484532063327,-123.07623367018681,Kensington-Cedar Cottage
Theft from Vehicle,2018,8,15,20.0,0.0,49.28461126694774,-123.12495590405827,West End
Theft of Bicycle,2018,8,9,15.0,0.0,49.29143991225215,-123.1354470975271,West End
Mischief,2018,11,14,2.0,30.0,49.24469817511525,-123.0390666606173,Renfrew-Collingwood
Theft of Bicycle,2018,8,7,11.0,30.0,49.28479900558164,-123.1182806422346,Central Business District
Mischief,2018,6,1,0.0,0.0,49.2846325815546,-123.11490615489791,Central Business District
Theft of Bicycle,2018,8,13,16.0,30.0,49.28483358572875,-123.11815490767457,Central Business District
Break and Enter Residential/Other,2018,5,6,15.0,45.0,49.23011477351331,-123.09485011604207,Sunset
Theft from Vehicle,2018,4,1,3.0,0.0,49.27399698173631,-123.07447133696044,Grandview-Woodland
Mischief,2018,6,18,0.0,0.0,49.2846325815546,-123.11490615489791,Central Business District
Mischief,2018,8,1,0.0,0.0,49.2846325815546,-123.11490615489791,Central Business District
Theft from Vehicle,2018,10,31,20.0,3.0,49.27939463180237,-123.12861907186986,Central Business District
Theft from Vehicle,2018,7,5,6.0,0.0,49.27939463180237,-123.12861907186986,Central Business District
Mischief,2018,1,23,14.0,43.0,49.27600214946849,-123.10022571799088,Central Business District
Mischief,2018,9,3,17.0,30.0,49.2846325815546,-123.11490615489791,Central Business District
Mischief,2018,6,10,2.0,40.0,49.27600214946849,-123.10022571799088,Central Business District
Theft from Vehicle,2018,9,8,18.0,0.0,49.27930577409776,-123.12892874293148,West End
Theft of Bicycle,2018,6,22,20.0,0.0,49.258843998828084,-123.08687866056425,Mount Pleasant
Mischief,2018,10,12,1.0,25.0,49.2846325815546,-123.11490615489791,Central Business District
Theft from Vehicle,2018,12,10,15.0,15.0,49.28156266540476,-123.12145607459131,Central Business District
Theft from Vehicle,2018,5,8,23.0,0.0,49.256279661074934,-123.13592970025388,Shaughnessy
Theft from Vehicle,2018,9,10,22.0,30.0,49.28461126694774,-123.12495590405827,West End
Mischief,2018,10,14,1.0,0.0,49.2846325815546,-123.11490615489791,Central Business District
Mischief,2018,11,20,16.0,40.0,49.2846325815546,-123.11490615489791,Central Business District
Theft from Vehicle,2018,10,16,12.0,0.0,49.2818249981876,-123.10646406249633,Central Business District
Mischief,2018,3,6,9.0,24.0,49.27759647547487,-123.12561103391808,Central Business District
Theft from Vehicle,2018,11,13,7.0,45.0,49.28156266540476,-123.12145607459131,Central Business District
Theft from Vehicle,2018,12,7,9.0,0.0,49.28273973150502,-123.10605779605116,Central Business District
Mischief,2018,2,5,5.0,50.0,49.27759647547487,-123.12561103391808,Central Business District
Theft of Vehicle,2018,7,22,11.0,0.0,49.233585618365915,-123.12014898119774,Oakridge
Theft from Vehicle,2018,9,22,16.0,30.0,49.28461126694774,-123.12495590405827,West End
Theft of Bicycle,2018,8,26,23.0,0.0,49.250019548869076,-123.08682497536905,Kensington-Cedar Cottage
Theft from Vehicle,2018,10,14,13.0,59.0,49.28461126694774,-123.12495590405827,West End
Mischief,2018,7,17,20.0,30.0,49.212723028229604,-123.14856546943051,Kerrisdale
Mischief,2018,6,10,6.0,44.0,49.27600214946849,-123.10022571799088,Central Business District
Theft from Vehicle,2018,2,19,5.0,30.0,49.277506417192406,-123.06826780623425,Grandview-Woodland
Mischief,2018,6,30,0.0,30.0,49.21174116289128,-123.08949861215788,Sunset
Vehicle Collision or Pedestrian Struck (with Injury),2018,9,15,14.0,4.0,49.281166227422204,-123.05655168517957,Grandview-Woodland
Theft from Vehicle,2018,6,12,8.0,0.0,49.26837628021739,-123.10618425820846,Mount Pleasant
Theft from Vehicle,2018,3,19,16.0,30.0,49.277506417192406,-123.06826780623425,Grandview-Woodland
Theft from Vehicle,2018,6,8,7.0,30.0,49.26837628021739,-123.10618425820846,Mount Pleasant
Theft from Vehicle,2018,7,10,1.0,49.0,49.28238257378978,-123.10201622736041,Central Business District
Theft from Vehicle,2018,11,12,19.0,0.0,49.27032716486176,-123.10598142303131,Mount Pleasant
Theft from Vehicle,2018,7,2,8.0,0.0,49.27032716486176,-123.10598142303131,Mount Pleasant
Theft from Vehicle,2018,6,29,23.0,0.0,49.28238257378978,-123.10201622736041,Central Business District
Theft from Vehicle,2018,10,28,21.0,0.0,49.27212779870921,-123.16637388871197,Kitsilano
Theft of Bicycle,2018,6,25,7.0,30.0,49.26426990116805,-123.08652889681693,Mount Pleasant
Mischief,2018,10,16,9.0,19.0,49.290577628790736,-123.13068815178308,West End
Theft of Bicycle,2018,5,17,10.0,0.0,49.268281467515045,-123.10260379236473,Mount Pleasant
Break and Enter Residential/Other,2018,6,4,20.0,44.0,49.222756231139726,-123.05087317093962,Victoria-Fraserview
Theft from Vehicle,2018,2,27,18.0,0.0,49.28646402713134,-123.12198652506777,Central Business District
Theft from Vehicle,2018,6,27,14.0,6.0,49.28238257378978,-123.10201622736041,Central Business District
Mischief,2018,7,19,3.0,50.0,49.2127936083895,-123.14031926092751,Marpole
Break and Enter Residential/Other,2018,2,20,15.0,5.0,49.23022845245058,-123.09671985340351,Sunset
Mischief,2018,12,31,12.0,30.0,49.21286179560045,-123.14031684511897,Marpole
Theft from Vehicle,2018,11,8,10.0,5.0,49.28646402713134,-123.12198652506777,Central Business District
Theft from Vehicle,2018,11,26,19.0,0.0,49.28646402713134,-123.12198652506777,Central Business District
Theft from Vehicle,2018,11,26,21.0,0.0,49.27967025637596,-123.13235211581012,West End
Theft from Vehicle,2018,11,12,22.0,30.0,49.27713018611164,-123.10563331635346,Central Business District
Theft from Vehicle,2018,11,5,17.0,50.0,49.28461126694774,-123.12495590405827,West End
Theft of Bicycle,2018,10,12,17.0,0.0,49.262506383648635,-123.08653887045868,Mount Pleasant
Break and Enter Residential/Other,2018,3,9,11.0,0.0,49.22748520910675,-123.04945182546237,Killarney
Theft from Vehicle,2018,10,12,9.0,34.0,49.28156266540476,-123.12145607459131,Central Business District
Theft from Vehicle,2018,12,8,16.0,19.0,49.28646402713134,-123.12198652506777,Central Business District
Theft from Vehicle,2018,12,28,21.0,0.0,49.26030736772016,-123.09626364410434,Mount Pleasant
Theft from Vehicle,2018,1,18,6.0,30.0,49.27967025637596,-123.13235211581012,West End
Theft from Vehicle,2018,10,1,16.0,30.0,49.20705201241676,-123.10508526120401,Sunset
Theft from Vehicle,2018,7,18,20.0,40.0,49.28156266540476,-123.12145607459131,Central Business District
Theft from Vehicle,2018,2,20,22.0,0.0,49.27916395935086,-123.08030096891218,Strathcona
Theft from Vehicle,2018,2,19,21.0,30.0,49.2823885172001,-123.10271954397412,Central Business District
Theft from Vehicle,2018,6,23,20.0,0.0,49.28238257378978,-123.10201622736041,Central Business District
Theft from Vehicle,2018,5,13,21.0,30.0,49.260583630567716,-123.09623971750871,Mount Pleasant
Mischief,2018,8,25,0.0,0.0,49.211353642795046,-123.11464533164245,Marpole
Theft from Vehicle,2018,7,6,17.0,30.0,49.28156266540476,-123.12145607459131,Central Business District
Theft from Vehicle,2018,6,13,19.0,46.0,49.28238257378978,-123.10201622736041,Central Business District
Theft from Vehicle,2018,6,12,9.0,0.0,49.28238257378978,-123.10201622736041,Central Business District
Theft from Vehicle,2018,6,9,21.0,50.0,49.28238257378978,-123.10201622736041,Central Business District
Theft from Vehicle,2018,1,7,12.0,0.0,49.27967025637596,-123.13235211581012,West End
Theft from Vehicle,2018,5,30,8.0,0.0,49.28238257378978,-123.10201622736041,Central Business District
Mischief,2018,3,4,16.0,0.0,49.21094618019556,-123.07123996339715,Victoria-Fraserview
Theft from Vehicle,2018,8,7,19.0,0.0,49.215007200212206,-123.10476090502148,Sunset
Mischief,2018,7,11,7.0,0.0,49.271359576555284,-123.09957310090903,Strathcona
Theft of Bicycle,2018,4,17,22.0,10.0,49.28116584172911,-123.12021008264468,Central Business District
Theft from Vehicle,2018,6,29,21.0,49.0,49.28156266540476,-123.12145607459131,Central Business District
Theft from Vehicle,2018,3,6,21.0,0.0,49.28156266540476,-123.12145607459131,Central Business District
Theft from Vehicle,2018,11,16,18.0,45.0,49.28461126694774,-123.12495590405827,West End
Other Theft,2018,9,16,0.0,35.0,49.27941978535577,-123.12269372340472,Central Business District
Break and Enter Residential/Other,2018,4,21,19.0,25.0,49.267633202822076,-123.04873083681825,Hastings-Sunrise
Mischief,2018,3,20,23.0,33.0,49.21059856441014,-123.02759562380666,Killarney
Theft from Vehicle,2018,2,10,22.0,30.0,49.21594244067212,-123.10456116723422,Sunset
Break and Enter Residential/Other,2018,9,2,16.0,0.0,49.24465188684655,-123.04803553901053,Renfrew-Collingwood
Theft from Vehicle,2018,1,27,21.0,0.0,49.28156266540476,-123.12145607459131,Central Business District
Break and Enter Residential/Other,2018,11,20,19.0,0.0,49.23103960843903,-123.09622475820753,Sunset
Theft of Bicycle,2018,10,23,16.0,43.0,49.28130819286118,-123.11981801673227,Central Business District
Other Theft,2018,11,7,23.0,3.0,49.210366426828514,-123.11624834377665,Marpole
Theft from Vehicle,2018,8,16,6.0,0.0,49.20877278170258,-123.06111634105565,Victoria-Fraserview
Other Theft,2018,11,1,22.0,30.0,49.210366426828514,-123.11624834377665,Marpole
Other Theft,2018,8,2,9.0,30.0,49.210366426828514,-123.11624834377665,Marpole
Mischief,2018,11,10,1.0,55.0,49.25924456594368,-123.09905135177262,Mount Pleasant
Mischief,2018,9,11,22.0,15.0,49.277536198428486,-123.12570230832516,Central Business District
Mischief,2018,2,18,18.0,0.0,49.21171494856725,-123.10212419724124,Sunset
Theft from Vehicle,2018,7,28,14.0,30.0,49.28308176086047,-123.10543221553743,Central Business District
Theft of Vehicle,2018,11,5,12.0,30.0,49.233585618365915,-123.12014898119774,Oakridge
Theft from Vehicle,2018,10,26,21.0,0.0,49.25973115331692,-123.13544647298997,Fairview
Theft of Bicycle,2018,1,14,18.0,42.0,49.277888321382186,-123.11726885507214,Central Business District
Theft of Bicycle,2018,7,14,21.0,0.0,49.277888321382186,-123.11726885507214,Central Business District
Theft from Vehicle,2018,10,9,20.0,0.0,49.2711561957632,-123.10214868918577,Mount Pleasant
Theft from Vehicle,2018,6,2,9.0,30.0,49.212896662535854,-123.114586700433,Marpole
Theft from Vehicle,2018,7,28,13.0,30.0,49.21236942877571,-123.11460690127974,Marpole
Break and Enter Residential/Other,2018,9,3,2.0,0.0,49.25072234035812,-123.04905084537037,Renfrew-Collingwood
Break and Enter Residential/Other,2018,7,14,18.0,21.0,49.250722478800505,-123.04914840690432,Renfrew-Collingwood
Break and Enter Residential/Other,2018,5,29,8.0,31.0,49.2514848157054,-123.04831506961428,Renfrew-Collingwood
Mischief,2018,1,19,5.0,40.0,49.211183021080934,-123.11615703117488,Marpole
Other Theft,2018,4,1,19.0,30.0,49.210366426828514,-123.11624834377665,Marpole
Other Theft,2018,3,8,10.0,17.0,49.210366426828514,-123.11624834377665,Marpole
Theft from Vehicle,2018,1,12,0.0,15.0,49.260709220402106,-123.10300150719839,Mount Pleasant
Theft of Bicycle,2018,7,3,19.0,0.0,49.27865495690255,-123.11631361848612,Central Business District
Theft from Vehicle,2018,1,27,17.0,0.0,49.21355096139697,-123.13290804033012,Marpole
Other Theft,2018,3,4,14.0,59.0,49.210366426828514,-123.11624834377665,Marpole
Theft from Vehicle,2018,4,2,20.0,0.0,49.21313032748414,-123.13292050595896,Marpole
Theft from Vehicle,2018,5,27,14.0,10.0,49.28238257378978,-123.10201622736041,Central Business District
Break and Enter Residential/Other,2018,1,16,14.0,0.0,49.26934696984565,-123.04851189798859,Hastings-Sunrise
Theft from Vehicle,2018,11,11,20.0,0.0,49.25981479549802,-123.13553452330645,Fairview
Mischief,2018,6,7,2.0,0.0,49.28954492447848,-123.12752071275621,Central Business District
Theft of Bicycle,2018,4,9,1.0,0.0,49.27940686436837,-123.12641912401426,Central Business District
Mischief,2018,1,31,15.0,51.0,49.28954492447848,-123.12752071275621,Central Business District
Theft from Vehicle,2018,4,23,20.0,0.0,49.2129594599187,-123.0978479019956,Sunset
Mischief,2018,11,23,11.0,37.0,49.28117003757058,-123.06551663843884,Grandview-Woodland
Theft from Vehicle,2018,5,24,21.0,49.0,49.28238257378978,-123.10201622736041,Central Business District
Mischief,2018,8,1,0.0,0.0,49.28996333690057,-123.12861438429934,Central Business District
Theft from Vehicle,2018,5,22,11.0,30.0,49.28238257378978,-123.10201622736041,Central Business District
Other Theft,2018,2,27,17.0,17.0,49.210366426828514,-123.11624834377665,Marpole
Theft from Vehicle,2018,5,21,21.0,53.0,49.28238257378978,-123.10201622736041,Central Business District
